4.856425712355385116e+00,4.882306236497902852e+00,4.901181029391691091e+00,4.875917572707890280e+00,4.873446184436407869e+00,4.837819139724042650e+00,4.865997089233998096e+00,4.797195512548099394e+00,4.749417581010452416e+00,4.662432071312907489e+00,4.579658444264918415e+00,4.545371385309423751e+00,4.517234233628408369e+00,4.417292831905710315e+00,4.416427781019724108e+00,4.356767594498470508e+00,4.379140618638348137e+00,4.329132911584633092e+00,4.288143988649334659e+00,4.298265584444906473e+00,4.346324250462667571e+00,4.261392422238365896e+00,4.266598013944125078e+00,4.245473502359878637e+00,4.254240638168476529e+00
4.924444691213231806e+00,4.961979256857502740e+00,4.949070584603517453e+00,4.896000261659762209e+00,4.904896520336031074e+00,4.912406532677112914e+00,4.886246179811077006e+00,4.839311809228215466e+00,4.750916313089811993e+00,4.731859374891355330e+00,4.626324065847374989e+00,4.535695993161480644e+00,4.418893569195684101e+00,4.456368452548603365e+00,4.390395431194841436e+00,4.385499494287872224e+00,4.368802663579820944e+00,4.319156316622427383e+00,4.345224694627893847e+00,4.408420695325069971e+00,4.253465230969097455e+00,4.153293549091147341e+00,4.346165893691100734e+00,4.301167877392798822e+00,4.165043899597275612e+00
4.976185193962053610e+00,4.978193015587054404e+00,4.921458938752653722e+00,4.943139137326817867e+00,4.984036619151210878e+00,4.949148291143878886e+00,4.924286213808254153e+00,4.863471980961267427e+00,4.784222207885243883e+00,4.633782301150482397e+00,4.568623880457471920e+00,4.547388300346369761e+00,4.503141247087538268e+00,4.445659911421811827e+00,4.378651165185411642e+00,4.386093667549940456e+00,4.323174189976207948e+00,4.395512386826238682e+00,4.345247567843545156e+00,4.312538565209058206e+00,4.348244242090747669e+00,4.451281405123891588e+00,4.302422626907501879e+00,4.378020960570961684e+00,4.260444719160771498e+00
4.995554975306238710e+00,5.021840091976716991e+00,5.029553888968864683e+00,4.988518929820016545e+00,4.957023671652576624e+00,4.947904174146268375e+00,4.917121322217234969e+00,4.835888915307755553e+00,4.678900158773790174e+00,4.683010727079858881e+00,4.577116514002475434e+00,4.564718014893775155e+00,4.480637706021443734e+00,4.388596422808983100e+00,4.392749431029820073e+00,4.403420488950668066e+00,4.355948276724830315e+00,4.287735560693825221e+00,4.287227470068039281e+00,4.292862781429183983e+00,4.341769694076374364e+00,4.265569800140877277e+00,4.318586121948944978e+00,4.322498424846064502e+00,4.271557264331682369e+00
5.049115211959215088e+00,5.070604327095997732e+00,5.018111984168135642e+00,5.034127543945253080e+00,4.993939567717163186e+00,4.950672584495755757e+00,4.952938826087871504e+00,4.876670035951976345e+00,4.759896534885198705e+00,4.651147751894527893e+00,4.545813819557361413e+00,4.525861767144568226e+00,4.450937404902406413e+00,4.446944359583254069e+00,4.463493814127554415e+00,4.380493899728042706e+00,4.405352215576876063e+00,4.399402951131658135e+00,4.337118486378802373e+00,4.232578453310092748e+00,4.399382169170996448e+00,4.312783729604210414e+00,4.253161759441230316e+00,4.311169107909844200e+00,4.245101097784305111e+00
5.072011779257254105e+00,5.104391355976881428e+00,5.077835186955445224e+00,5.062414977281557427e+00,5.037821487713499913e+00,5.039688495418744196e+00,5.002460109564334623e+00,4.878087865162649805e+00,4.787331091524032800e+00,4.646101666956178988e+00,4.612687482750311929e+00,4.522703957453214407e+00,4.467704312994428939e+00,4.403765416026137025e+00,4.408316088487828743e+00,4.408008589388609622e+00,4.386974441517168088e+00,4.451351192694068537e+00,4.408115374153043220e+00,4.275753228691680619e+00,4.347793618370374702e+00,4.370360729102865882e+00,4.306833897022472435e+00,4.301865883109155853e+00,4.387220264257420510e+00
5.084861063170125206e+00,5.150499149623504636e+00,5.118226754265830181e+00,5.101767610997860913e+00,5.058354682984180783e+00,5.028660577121295105e+00,4.972361775752663249e+00,4.826017937258617607e+00,4.747344513514526909e+00,4.671506490509117704e+00,4.642052925655891116e+00,4.692688595241538252e+00,4.437115406311040289e+00,4.413820263090177498e+00,4.441760183530877093e+00,4.369903015785038924e+00,4.445267806444926251e+00,4.475483974636494722e+00,4.335061091246621423e+00,4.250579561909261450e+00,4.272481042833907061e+00,4.344988002097275093e+00,4.399247013875509538e+00,4.315747131551882276e+00,4.225812079016741940e+00
5.141589824225779815e+00,5.129967565238444216e+00,5.124355692517259087e+00,5.103631750679271661e+00,5.085795450380286908e+00,5.058544438644178243e+00,4.982738772261285476e+00,4.790487542888374861e+00,4.754431987811553739e+00,4.651950520411278767e+00,4.579588915852060182e+00,4.531960670835046834e+00,4.572871972315386557e+00,4.448164970250631178e+00,4.388976144091375708e+00,4.434854175815933885e+00,4.375845976373748947e+00,4.313770012628065587e+00,4.342960824782370999e+00,4.296241442604122440e+00,4.452355412418578240e+00,4.339513314483101958e+00,4.268117448054699281e+00,4.276018107692176606e+00,4.329750808110698124e+00
5.162219734236575874e+00,5.134614711890138850e+00,5.150143206481454072e+00,5.083134014773333043e+00,5.122175880276968130e+00,5.051302222909384909e+00,4.959611315354311323e+00,4.787825149394529411e+00,4.703705192622330777e+00,4.665118750939771353e+00,4.574380482471831044e+00,4.521646828857810441e+00,4.490287181746129619e+00,4.556903706208334626e+00,4.378347459895604032e+00,4.502789185501660185e+00,4.361583199174503100e+00,4.287688597105046462e+00,4.464530335011111184e+00,4.418545748514257632e+00,4.328291338276144984e+00,4.352875248570112099e+00,4.396084749343442510e+00,4.338286444540536024e+00,4.296237056158199508e+00
5.193936416628977426e+00,5.166778937977518638e+00,5.175405081349452985e+00,5.174478426254522034e+00,5.149704629947594370e+00,5.086832262481419065e+00,4.990839175085982404e+00,4.728708615074546984e+00,4.642246993263318799e+00,4.714776327073167295e+00,4.618537379072363613e+00,4.602740418889895935e+00,4.606916285228427554e+00,4.450184021227554076e+00,4.492061862092310065e+00,4.484300808831330976e+00,4.366295139394107849e+00,4.443876431982401343e+00,4.429929768543106938e+00,4.404494309129047380e+00,4.360447301833851874e+00,4.262030490620800194e+00,4.349232341868747298e+00,4.393834302287505267e+00,4.372452091835832277e+00
5.180885176366544442e+00,5.169620739877748505e+00,5.212451059114007634e+00,5.160609226377557590e+00,5.156131350417318515e+00,5.078900757950877143e+00,4.936040758076160273e+00,4.716795744773945032e+00,4.724656411573924686e+00,4.605389007982407357e+00,4.544882027761541821e+00,4.522013478051694513e+00,4.443549945493979969e+00,4.443927791163888585e+00,4.483922952349800539e+00,4.366569356251487122e+00,4.375016626532876707e+00,4.370187421152400553e+00,4.393284626601889897e+00,4.331206233618033252e+00,4.380420311484084728e+00,4.288432867936538884e+00,4.346945286220423199e+00,4.372624927880965906e+00,4.315405529436028509e+00
5.178463635406261645e+00,5.225739454763989933e+00,5.176612374935139371e+00,5.177408253304117025e+00,5.194142970828717232e+00,5.063519444051041596e+00,4.890489198589538233e+00,4.888549199895711794e+00,4.714526823753761420e+00,4.650085027862044917e+00,4.618314962743337304e+00,4.525974082551440958e+00,4.482936619636197051e+00,4.390127954101455288e+00,4.310062725061259314e+00,4.415256591496279803e+00,4.376782715517583355e+00,4.473165620958510225e+00,4.418128983561452117e+00,4.428049018528173342e+00,4.402299925837830585e+00,4.366584926045169013e+00,4.313367207268123060e+00,4.245381672912489357e+00,4.317519333133421178e+00
5.224463675834968512e+00,5.240649484349514609e+00,5.211856575034310879e+00,5.187368509151121465e+00,5.179249360443997752e+00,5.100080042386068158e+00,4.892989299798577107e+00,4.780817391786262860e+00,4.664817375752371653e+00,4.597529214248888607e+00,4.619021777147178653e+00,4.577001054683005776e+00,4.567653859163672614e+00,4.438702219904076429e+00,4.439825409293137071e+00,4.475799759112788045e+00,4.414372705655198459e+00,4.437771308094556666e+00,4.380254830802654098e+00,4.328686827749988808e+00,4.390878885759709860e+00,4.363838698518134329e+00,4.440513244993089970e+00,4.337866089204275966e+00,4.350477337373259701e+00
5.264475707105137126e+00,5.235679281167037402e+00,5.208736517682907241e+00,5.227994514965655704e+00,5.160768911783695678e+00,5.079153455590003752e+00,4.942797010605447738e+00,4.803412406849175476e+00,4.729463221166219533e+00,4.685961001250821489e+00,4.542234761539853061e+00,4.499886860179521442e+00,4.484205502149768208e+00,4.531127288505521378e+00,4.450387412961921640e+00,4.405773174867215758e+00,4.396037033125342219e+00,4.341835298407635158e+00,4.371294176820338606e+00,4.443859648246915484e+00,4.406384651773311845e+00,4.311833684955812096e+00,4.392487610803464726e+00,4.388502694264407644e+00,4.332088671090383869e+00
5.263076499242194117e+00,5.246568408247437532e+00,5.272272358899617650e+00,5.215288456006506479e+00,5.191752382210472305e+00,5.010571787509817909e+00,4.915082636460284427e+00,4.733646268578743488e+00,4.634309967517067363e+00,4.602734767045633113e+00,4.616571044446594385e+00,4.630820387157886131e+00,4.556736008497753510e+00,4.437698029060621607e+00,4.317074676699932390e+00,4.403114456843714386e+00,4.464413352501538590e+00,4.383104277322416920e+00,4.315204954462035225e+00,4.377538770840895488e+00,4.345762313476130956e+00,4.417097021246997102e+00,4.349990114624636917e+00,4.300851413628045350e+00,4.338567785767225793e+00
